1.22682,-0.24745,2.18908
1.22674,-0.24748,2.18856
1.22578,-0.24686,2.18805
1.22598,-0.24660,2.18750
1.22711,-0.24671,2.18773
1.22710,-0.24742,2.18826
1.22624,-0.24757,2.18839
1.22593,-0.24752,2.18815
1.22619,-0.24726,2.18765
1.22655,-0.24718,2.18724
1.22619,-0.24734,2.18797
1.22705,-0.24691,2.18807
1.22722,-0.24738,2.18827
1.22608,-0.24712,2.18790
1.22507,-0.24726,2.18796
1.22511,-0.24684,2.18843
1.22522,-0.24681,2.18936
1.22517,-0.24705,2.18966
1.22500,-0.24666,2.18920
1.22484,-0.24672,2.18884
1.22469,-0.24652,2.18873
1.22478,-0.24671,2.18896
1.22471,-0.24715,2.18975
1.22473,-0.24738,2.18969
1.22522,-0.24720,2.18932
1.22532,-0.24649,2.18873
1.22523,-0.24647,2.18877
1.22572,-0.24657,2.18875
1.22567,-0.24673,2.18900
1.22617,-0.24687,2.18964
1.22542,-0.24702,2.18976
1.22579,-0.24703,2.18941
1.22615,-0.24707,2.18943
1.22614,-0.24686,2.18937
1.22656,-0.24676,2.18927
1.22665,-0.24663,2.18884
1.22708,-0.24657,2.18885
1.22674,-0.24626,2.18890
1.22653,-0.24625,2.18925
1.22708,-0.24689,2.18969
1.22782,-0.24711,2.18961
1.22712,-0.24732,2.18962
1.22627,-0.24675,2.18872
1.22613,-0.24672,2.18833
1.22637,-0.24682,2.18853
1.22668,-0.24709,2.18931
1.22703,-0.24729,2.18978
1.22723,-0.24649,2.18917
1.22676,-0.24648,2.18912
1.22668,-0.24615,2.18860
1.22603,-0.24713,2.18947
1.22641,-0.24668,2.18956
1.22601,-0.24673,2.18982
1.22604,-0.24648,2.18874
1.22580,-0.24649,2.18834
1.22608,-0.24640,2.18835
1.22649,-0.24615,2.18908
1.22720,-0.24665,2.19009
1.22754,-0.24630,2.18928
1.22656,-0.24584,2.18858
1.22667,-0.24523,2.18728
1.22696,-0.24542,2.18742
1.22623,-0.24551,2.18819
1.22572,-0.24563,2.18895
1.22584,-0.24598,2.18960
1.22574,-0.24574,2.18968
1.22546,-0.24567,2.18954
1.22534,-0.24557,2.18982
1.22516,-0.24557,2.18985
1.22501,-0.24546,2.18964
1.22461,-0.24586,2.18996
1.22455,-0.24607,2.19063
1.22484,-0.24584,2.19047
1.22431,-0.24580,2.19058
1.22461,-0.24576,2.19073
1.22427,-0.24594,2.19037
1.22457,-0.24612,2.18986
1.22391,-0.24589,2.18990
1.22421,-0.24545,2.18937
1.22402,-0.24561,2.18991
1.22433,-0.24553,2.19021
1.22431,-0.24604,2.19154
1.22449,-0.24608,2.19166
1.22386,-0.24600,2.19177
1.22368,-0.24583,2.19126
1.22337,-0.24568,2.19067
1.22290,-0.24584,2.19125
1.22340,-0.24570,2.19112
1.22423,-0.24548,2.19085
1.22410,-0.24548,2.19153
1.22368,-0.24529,2.19177
1.22407,-0.24532,2.19234
1.22358,-0.24566,2.19249
1.22278,-0.24623,2.19250
1.22192,-0.24629,2.19242
1.22148,-0.24592,2.19161
1.22207,-0.24578,2.19126
1.22213,-0.24577,2.19122
1.22206,-0.24629,2.19270
1.22241,-0.24644,2.19342
1.22308,-0.24616,2.19324
1.22262,-0.24602,2.19315
1.22137,-0.24598,2.19280
1.22123,-0.24628,2.19242
1.22172,-0.24619,2.19252
1.22226,-0.24639,2.19247
1.22193,-0.24617,2.19272
1.22135,-0.24628,2.19331
1.22157,-0.24614,2.19380
1.22245,-0.24627,2.19385
1.22213,-0.24606,2.19410
1.22188,-0.24645,2.19412
1.22134,-0.24644,2.19366
1.22107,-0.24636,2.19296
1.22079,-0.24631,2.19248
1.22047,-0.24619,2.19305
1.22063,-0.24671,2.19407
1.22191,-0.24672,2.19426
1.22268,-0.24651,2.19502
1.22318,-0.24586,2.19462
1.22217,-0.24589,2.19377
1.22198,-0.24592,2.19275
1.22140,-0.24638,2.19305
1.22151,-0.24621,2.19297
1.22147,-0.24637,2.19321
1.22157,-0.24636,2.19311
1.22200,-0.24611,2.19347
1.22342,-0.24570,2.19302
1.22384,-0.24539,2.19298
1.22345,-0.24539,2.19222
1.22226,-0.24549,2.19156
1.22217,-0.24563,2.19077
1.22201,-0.24600,2.19124
1.22260,-0.24615,2.19174
1.22364,-0.24639,2.19260
1.22417,-0.24685,2.19353
1.22438,-0.24667,2.19323
1.22439,-0.24648,2.19226
1.22373,-0.24614,2.19137
1.22375,-0.24650,2.19156
1.22340,-0.24589,2.19141
1.22382,-0.24622,2.19180
1.22393,-0.24599,2.19176
1.22372,-0.24570,2.19233
1.22362,-0.24566,2.19270
1.22335,-0.24608,2.19329
1.22382,-0.24650,2.19338
1.22357,-0.24681,2.19319
1.22287,-0.24657,2.19256
1.22226,-0.24642,2.19234
1.22188,-0.24638,2.19196
1.22157,-0.24669,2.19289
1.22185,-0.24696,2.19366
1.22223,-0.24701,2.19423
1.22239,-0.24691,2.19445
1.22208,-0.24700,2.19426
1.22251,-0.24700,2.19404
1.22247,-0.24689,2.19399
1.22206,-0.24726,2.19389
1.22172,-0.24725,2.19383
1.22151,-0.24757,2.19402
1.22190,-0.24680,2.19326
1.22224,-0.24704,2.19377
1.22244,-0.24679,2.19426
1.22249,-0.24736,2.19509
1.22212,-0.24746,2.19528
1.22168,-0.24707,2.19445
1.22126,-0.24696,2.19442
1.22136,-0.24638,2.19393
1.22143,-0.24665,2.19438
1.22160,-0.24672,2.19471
1.22198,-0.24691,2.19496
1.22180,-0.24710,2.19545
1.22129,-0.24711,2.19466
1.22056,-0.24716,2.19460
1.22059,-0.24702,2.19449
1.22096,-0.24727,2.19450
1.22095,-0.24730,2.19493
1.22045,-0.24720,2.19520
1.22059,-0.24717,2.19530
1.22086,-0.24689,2.19555
1.22136,-0.24704,2.19567
1.22116,-0.24716,2.19567
1.22079,-0.24692,2.19548
1.22041,-0.24687,2.19564
1.22020,-0.24644,2.19482
1.21990,-0.24660,2.19517
1.22044,-0.24616,2.19526
1.22134,-0.24631,2.19534
1.22165,-0.24639,2.19596
1.22112,-0.24631,2.19627
1.22052,-0.24669,2.19613
1.22017,-0.24650,2.19526
1.21968,-0.24721,2.19564
1.21980,-0.24689,2.19539
1.21965,-0.24742,2.19574
1.21980,-0.24727,2.19555
1.21980,-0.24761,2.19603
1.22047,-0.24709,2.19591
1.22043,-0.24664,2.19574
1.22090,-0.24677,2.19626
1.22100,-0.24696,2.19594
1.22059,-0.24710,2.19564
1.21992,-0.24664,2.19529
1.21908,-0.24701,2.19558
1.22006,-0.24669,2.19536
1.22004,-0.24682,2.19599
1.22078,-0.24695,2.19616
1.22098,-0.24691,2.19595
1.22008,-0.24676,2.19580
1.21957,-0.24693,2.19531
1.21957,-0.24686,2.19528
1.22021,-0.24672,2.19479
1.22012,-0.24709,2.19482
1.21999,-0.24686,2.19501
1.22002,-0.24715,2.19538
1.21995,-0.24667,2.19564
1.22019,-0.24644,2.19627
1.22032,-0.24666,2.19717
1.22024,-0.24669,2.19683
1.22029,-0.24667,2.19633
1.21973,-0.24608,2.19549
1.22044,-0.24576,2.19489
1.22034,-0.24588,2.19557
1.22015,-0.24583,2.19611
1.21962,-0.24631,2.19700
1.21971,-0.24650,2.19633
1.21915,-0.24673,2.19611
1.21839,-0.24690,2.19607
1.21866,-0.24693,2.19588
1.21920,-0.24698,2.19616
1.21882,-0.24716,2.19681
1.21886,-0.24713,2.19721
1.21916,-0.24733,2.19836
1.21911,-0.24729,2.19846
1.21853,-0.24717,2.19767
1.21804,-0.24697,2.19729
1.21771,-0.24716,2.19840
1.21853,-0.24745,2.19830
1.21842,-0.24762,2.19813
1.21805,-0.24720,2.19775
1.21790,-0.24685,2.19773
1.21809,-0.24669,2.19804
1.21791,-0.24641,2.19880
1.21842,-0.24704,2.19995
1.21805,-0.24691,2.20046
1.21791,-0.24686,2.19926
1.21659,-0.24660,2.19848
1.21599,-0.24669,2.19721
1.21581,-0.24708,2.19682
1.21610,-0.24714,2.19731
1.21680,-0.24753,2.19899
1.21758,-0.24680,2.19993
1.21760,-0.24684,2.20083
1.21768,-0.24640,2.20083
1.21771,-0.24609,2.20055
1.21739,-0.24613,2.20056
1.21722,-0.24602,2.20010
1.21709,-0.24690,2.19990
1.21612,-0.24688,2.19970
1.21570,-0.24710,2.19982
1.21562,-0.24705,2.19978
1.21612,-0.24710,2.19981
1.21613,-0.24743,2.20094
1.21636,-0.24716,2.20070
1.21664,-0.24705,2.20035
1.21681,-0.24676,2.19985
1.21579,-0.24693,2.20000
1.21503,-0.24708,2.20064
1.21545,-0.24714,2.20033
1.21545,-0.24741,2.20084
1.21523,-0.24750,2.20063
1.21558,-0.24739,2.19999
1.21580,-0.24757,2.20003
1.21566,-0.24709,2.19962
1.21497,-0.24738,2.20013
1.21538,-0.24695,2.20025
1.21602,-0.24748,2.20005
1.21630,-0.24697,2.19974
1.21546,-0.24689,2.19939
1.21524,-0.24686,2.19888
1.21576,-0.24678,2.19964
1.21625,-0.24715,2.20068
1.21698,-0.24681,2.20034
1.21692,-0.24706,2.20028
1.21682,-0.24678,2.19953
1.21652,-0.24677,2.19927
1.21590,-0.24678,2.19874
1.21574,-0.24678,2.19856
1.21618,-0.24695,2.19886
1.21607,-0.24677,2.19866
1.21585,-0.24686,2.19912
1.21629,-0.24697,2.19942
1.21727,-0.24672,2.19937
1.21696,-0.24623,2.19888
1.21636,-0.24607,2.19879
1.21642,-0.24616,2.19913
1.21754,-0.24643,2.20009
1.21737,-0.24648,2.19969
1.21658,-0.24637,2.19923
1.21578,-0.24622,2.19925
1.21647,-0.24612,2.19919
1.21700,-0.24611,2.19953
1.21695,-0.24620,2.19993
1.21738,-0.24667,2.19995
1.21758,-0.24648,2.19959
1.21683,-0.24668,2.19941
1.21635,-0.24665,2.19887
1.21656,-0.24646,2.19895
1.21599,-0.24696,2.20040
1.21596,-0.24702,2.20106
1.21559,-0.24735,2.20153
1.21571,-0.24696,2.20109
1.21540,-0.24698,2.20134
1.21639,-0.24653,2.20054
1.21582,-0.24663,2.20052
1.21549,-0.24671,2.20060
1.21557,-0.24667,2.20119
1.21542,-0.24710,2.20177
1.21535,-0.24701,2.20138
1.21474,-0.24694,2.20094
1.21477,-0.24682,2.20020
1.21526,-0.24666,2.20055
1.21584,-0.24671,2.20186
1.21669,-0.24672,2.20251
1.21656,-0.24635,2.20189
1.21530,-0.24637,2.20215
1.21511,-0.24642,2.20166
1.21528,-0.24667,2.20192
